sensor,pixel_u,pixel_v,axial_depth_m,world_x_m,world_y_m,world_z_m
robot_0/link6_sensor_3,0,2,0.8341952,1.3480000891651238,0.32205097991321263,1.0714049903458103
robot_0/link6_sensor_3,1,2,0.82156974,1.3480001206311734,0.23149284761104974,1.0714369758123399
robot_0/link6_sensor_3,2,2,0.80932075,1.3480001422818186,0.14363501922648028,1.0714680070548037
robot_0/link6_sensor_3,3,2,0.79743165,1.3480001748995778,0.05835849735267701,1.0714981271940884
robot_0/link6_sensor_3,4,2,0.7858867,1.3480001131790162,-0.024448844148320978,1.0715273702945902
robot_0/link6_sensor_3,5,2,0.7746713,1.3480000912925485,-0.10489269115163383,1.0715557807377554
robot_0/link6_sensor_3,6,2,0.76377153,1.348000071044737,-0.18307281565011316,1.0715833917532953
robot_0/link6_sensor_3,7,2,0.75317425,1.348000077735052,-0.2590834504575257,1.0716102379531027
robot_0/link6_sensor_3,0,3,0.843381,1.3480000392555758,0.3247366754382366,0.9849847564667538
robot_0/link6_sensor_3,1,3,0.8304781,1.3480000459226007,0.2331555134832101,0.9863392336028282
robot_0/link6_sensor_3,2,3,0.8179641,1.3480001154211902,0.1443343524817705,0.9876528874937062
robot_0/link6_sensor_3,3,3,0.80582154,1.3480001064129723,0.05815023003805142,0.98892754364823
robot_0/link6_sensor_3,4,3,0.7940342,1.3480000473764744,-0.025512548323328665,0.9901649117862494
robot_0/link6_sensor_3,5,3,0.7825868,1.3480001029282271,-0.10676301862764674,0.9913665964981524
robot_0/link6_sensor_3,6,3,0.77146477,1.3480001013683107,-0.18570404629096088,0.992534127543622
robot_0/link6_sensor_3,7,3,0.7606544,1.3480000703028046,-0.26243270518074413,0.993668939287955
robot_0/link6_sensor_3,0,4,0.6363559,1.1470064929868058,0.21991212958269565,0.9304610899031482
robot_0/link6_sensor_3,1,4,0.8395817,1.3479999880126572,0.2348546390951198,0.8993758186434242
robot_0/link6_sensor_3,2,4,0.826794,1.3480000997748534,0.14504878796613715,0.9020281941616153
robot_0/link6_sensor_3,3,4,0.8143899,1.3480000721671208,0.05793754066176246,0.9046010065022908
robot_0/link6_sensor_3,4,4,0.8023525,1.3480001020268635,-0.026598528169383504,0.9070977528519777
robot_0/link6_sensor_3,5,4,0.79066575,1.3480001216953874,-0.10867196234052338,0.9095217674784621
robot_0/link6_sensor_3,6,4,0.59215444,1.1577929493971864,-0.16629457505599682,0.9402230760194976
robot_0/link6_sensor_3,7,4,0.5634952,1.1368886679542722,-0.2206793277847556,0.9450164322647328
robot_0/link6_sensor_3,0,5,0.638968,1.1428250282743582,0.21975433047123757,0.8642324116093631
robot_0/link6_sensor_3,1,5,0.8488873,1.348000060231965,0.23659148427789797,0.8104846593207464
robot_0/link6_sensor_3,2,5,0.6084532,1.1325552670126786,0.07990250985189601,0.8731221589491309
robot_0/link6_sensor_3,3,5,0.82314247,1.3480000989468266,0.05772029161569067,0.8184618819119927
robot_0/link6_sensor_3,4,5,0.8108468,1.348000042758783,-0.02770751234147996,0.822271774650005
robot_0/link6_sensor_3,5,5,0.5890085,1.1399112062402024,-0.10688197730161716,0.8795522615045458
robot_0/link6_sensor_3,6,5,0.5731599,1.1325622087019398,-0.1653584540662221,0.8840584254426529
robot_0/link6_sensor_3,7,5,0.5528692,1.1202175091600521,-0.21959552327067214,0.8896659151595048
robot_0/link6_sensor_3,0,6,0.64160156,1.1386090256918568,0.21959519355161325,0.7974578084806059
robot_0/link6_sensor_3,1,6,0.8572977,1.3469817216556534,0.23793680650003465,0.7199999622145661
robot_0/link6_sensor_3,2,6,0.6096532,1.1273880257494997,0.0788608333993572,0.810012224804051
robot_0/link6_sensor_3,3,6,0.37729916,0.9151218995192025,-0.02661158048710513,0.8941236971373926
robot_0/link6_sensor_3,4,6,0.81952304,1.3480001119441167,-0.028840217808867766,0.7356304648120453
robot_0/link6_sensor_3,5,6,0.6066696,1.1511460777954474,-0.10857910467595747,0.8125504933823864
robot_0/link6_sensor_3,6,6,0.44432753,0.9983699356494413,-0.15086878784833582,0.8710717697519272
robot_0/link6_sensor_3,7,6,0.4453284,1.0058638608409103,-0.19664534298934014,0.871071733350808
robot_0/link6_sensor_3,0,7,0.66602844,1.1539027717409156,0.23010749516619525,0.7199999937756294
robot_0/link6_sensor_3,1,7,0.66718036,1.164671191281704,0.1622746972333801,0.719999978421261
robot_0/link6_sensor_3,2,7,0.38686666,0.9145835287253142,0.013936731868799707,0.8505183072165134
robot_0/link6_sensor_3,3,7,0.3808803,0.914591921220848,-0.02681726836894345,0.8536001853238926
robot_0/link6_sensor_3,4,7,0.61664,1.1455536212839053,-0.04696846372126936,0.7449624634498146
robot_0/link6_sensor_3,5,7,0.6011325,1.1394979534268987,-0.1098377963816488,0.7526113292895544
robot_0/link6_sensor_3,6,7,0.10838364,0.6627837718457238,-0.10992643366374708,0.9800000419242475
